city,title,location,price(L),rate_persqft,area_insqft,building_status,last_updated_date
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
Mumbai,1 BHK Apartment,Thane West,70.0,15418 ,454 ,Under Construction,Last update - 07-10-2019
Mumbai,4 BHK Apartment,Thane West,175.0,9610 ,1821 ,Ready to move,Last update - 24-01-2020
Mumbai,1 BHK Apartment,Thane West,50.0,7812 ,640 ,Ready to move,Last update - 17-10-2019
Mumbai,1 BHK Apartment,Thane West,44.0,6769 ,650 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,175.0,10606 ,1650 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,125.0,9842 ,1270 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,130.0,12560 ,1035 ,Ready to move,Last update - 16-10-2019
Mumbai,2 BHK Apartment,Thane West,114.99999999999999,11274 ,1020 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,200.0,12903 ,1550 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,155.0,11481 ,1350 ,Ready to move,Last update - 16-10-2019
Mumbai,4 BHK Apartment,Thane West,310.0,11787 ,2630 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,153.0,8595 ,1780 ,Ready to move,Last update - 16-10-2019
Mumbai,3 BHK Apartment,Thane West,210.0,13548 ,1550 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,179.0,9900 ,1810 ,Ready to move,Last update - 18-09-2019
Mumbai,2 BHK Apartment,Thane West,110.00000000000001,9504 ,1160 ,Ready to move,Last update - 18-09-2019
Mumbai,3 BHK Apartment,Thane West,155.0,9504 ,1640 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 31-10-2019
Mumbai,5 BHK Apartment,Thane West,172.0,14000 ,1234 ,Ready to move,Last update - 18-09-2019
Mumbai,1 BHK Apartment,Thane West,70.0,10606 ,660 ,Ready to move,Last update - 19-09-2019
Mumbai,3 BHK Apartment,Thane West,148.0,14041 ,1054 ,Ready to move,Last update - 04-10-2019
